6030.HK|13.88|07/20/2023 16:08||0.777||2.03|4.00|-2.50|114.44|-41.94|82.36|17.95|1.55|1.67|8.49|8.71|4.05|3.08|5.62
6098.HK|9.25|07/20/2023 16:08|1.68|0.121|27.36|1.39|4.00|-2.24|117.45|68.23|-20.06||2.90|12.49|5.32|28.26|1.87|0.626|24.21
6185.HK|24.60|07/20/2023 16:08|2.00|0.40||2.63|1.00|13.73|||||-7.35|-4.88|-11.55|-6.99|1.40|0.28|1.56
6618.HK|51.75|07/20/2023 16:08|10.72|0.005||4.88|4.00|-2.75|||||0.74||0.90||0||3.80
6690.HK|24.25|07/20/2023 16:08|2.71|0.352|14.95|1.16|6.00|-2.50|-10.63||-24.98|18.92|6.53|5.25|16.54|17.77|2.03|0.674|8.47
6862.HK|17.90|07/20/2023 16:08|5.97|1.33|6.93|1.45|7.00|-3.64|-88.99|-77.01|-82.16||5.12|5.29|16.91|6.25|0|0.122|11.36
6865.HK|23.15|07/20/2023 16:08|3.58|0.913|7.23|1.18|2.00|-1.20|-136.15|18.42|-44.03||7.71|10.28|15.96|19.12|0|0.748|5.00
6881.HK|3.97|07/20/2023 16:08||1.50||1.19|4.00|-2.38|118.30||218.55||1.07|1.65|6.36|8.16|9.48|5.06|11.76
6969.HK|8.16|07/20/2023 16:08|8.78|0.027|83.81|5.35|4.00|-2.23||49.74|-19.66||10.42||12.45||2.26||9.29
9618.HK|142.90|07/20/2023 16:08|3.10|0.312|10.46|1.36|6.00|-2.49|-7.95||-39.81|236.48|3.46|3.96|9.24|10.59|0|0|8.40
9626.HK|122.10|07/20/2023 16:08|1.40|0.728||1.43|3.00|-3.31|-71.36||||-12.67|-13.31|-33.08|-31.56|0|0|2.47
9633.HK|42.75|07/20/2023 16:08|18.73|0.105|132.60|1.26|5.00|-2.31||-60.89|-84.42||22.61||38.49||1.19||2.44
9696.HK|49.20|07/20/2023 16:08|3.04|0.174|19.48|3.44|||||70.69||18.69||38.89||0||1.15
9866.HK|81.95|07/20/2023 16:08|0.97|1.45||1.28|2.00|-2.32|||||-18.55|-35.99|-61.59||0|0|1.30
9868.HK|57.55|07/20/2023 16:08|1.11|0.366||1.68|1.00|-1.96|||||-13.88||-25.12||0||18.13
9888.HK|140.60|07/20/2023 16:08|2.34|0.41|6.07|2.94|6.00|-2.22|-1.33||-34.31|20.20|3.63|4.52|6.40|8.53|0|0|5.66
9988.HK|89.50|07/20/2023 16:08|2.88|0.163|2.16|1.81|7.00|-3.79|95.60||-38.02|20.35|4.16|8.23|7.45|15.14|0|0|41.30
9992.HK|19.32|07/20/2023 16:08|9.93|0.106|14.30|5.85|4.00|-2.57||-49.74|-63.62||5.53||6.74||0.92||4.32
9995.HK|41.90|07/20/2023 16:08|14.07|0.033||3.60||31.38|||||-18.06||-21.20||0||2.39
9999.HK|160.40|07/20/2023 16:08|5.85|0.286||2.33|7.00|-2.71|-29.94|-14.54|-52.29|36.30|13.13|12.41|21.60|21.74|2.14|0.742|5.11
