UNAC.ME|0.7385|07/21/2023 16:17|0.03|-4.12|0.22|1.17|6.00|-2.56|||||-2.79|-5.20||-194.21|0|0|49.78
UNKL.ME|9960.00|07/21/2023 15:49|4.97|0|1.26|13.67|5.00|681.53|-17.91||36.15||3.75|2.88|4.16|3.10|0|0|0.001291
UPRO.ME|1.89|07/21/2023 15:41|6.46|0.006|137.84|4.03|9.00|-2.53|116.19||115.10||16.83|11.79|19.02|13.36|0|7.35|69.44
URKZ.ME|28750|07/21/2023 16:16|3.23|0.153|11.58|3.11|5.00|-2.24|||335.93|3.40|11.89|10.01|14.06|12.21|0|0|0.00004795
USBN.ME|0.1578|07/21/2023 16:12||0.508|||||332.57||192.62||2.18|1.42|11.25|7.91|0|0|33.43
UTAR.ME|9.26|07/21/2023 16:07||-3.69|0.98|0.36|||||||11.28|0.868||4.11|0|0|0.3696
UWGN.ME|176.30|07/21/2023 16:07||-4.46||0.52|||||||-11.62|-4.78||-58.45|0|0|0.9302
VGSB.ME|8.55|07/21/2023 16:06|4.10|0|47.01|0.54|8.00|-2.76|||||16.74|-4.19|||0|0|0.8496
VJGZ.ME|2175.00|07/21/2023 16:08||0|190.26|0.98|||||53.36||8.67|4.46|13.38|6.76|0|0|0.003227
VKCO.ME|668.60|07/21/2023 16:01|0.62|0.793||0.86|7.00|-0.33||||0.75|-1.07|-1.95|-2.12|-3.26|0|0|1.49
VLHZ.ME|264.20|07/21/2023 16:14|4.63|0.627|3.01|1.09|7.00|-3.27|-104.90|140.21|4.22||7.60|1.48|21.85|4.28|0|3.54|0.0963
VRSB.ME|504.20|07/21/2023 15:43|11.77|0|58.70|1.19|7.00|-2.97||15.67|-72.51||38.00|10.88|116.48|54.40|0|2.48|0.1824
VSMO.ME|49040|07/21/2023 15:47||0.422|6.39|2.46|||||-55.52||3.87|5.59|6.74|9.89|0|3.83|0.000594
VSYD.ME|10700|07/21/2023 16:01||-1.47||2.07|||-125.44||||-3.70|-7.46||-11.43|0|0|0.001294
VTBR.ME|0.0231|07/21/2023 16:15||0.75|||||2738.43||1166.38||1.44|0.8924|14.49|8.33|2.05|5.65|122796
WTCM.ME|12.46|07/21/2023 16:10|2.35|0|50.22|6.16|6.00|-2.90|334.98|-72.36|104.23||1.21|2.09|1.45|2.51|0|5.05|0.1508
WUSH.ME|226.41|07/21/2023 16:04||7.16||1.75|||||||-8.05||-37.74||||0.451
YAKG.ME|120.50|07/21/2023 16:10|4.94|0.69|2.57|0.54|6.00|-2.81|-97.06||-74.62||6.42|4.51|13.73|10.83|0|0.108|0.1781
YKEN.ME|0.461|07/21/2023 16:15|0.40|-56.26|1.35|0.75|8.00|-1.67|-369.36||||14.20|1.48||-25.56|0|0|6.83
YNDX.ME|2531.80|07/21/2023 16:14|3.00|0.398|7.00|1.23|7.00|-2.06|-55.24||-56.52|20.39|10.25|7.69|20.17|12.03|0|0|0.9176
YRSB.ME|504.00|07/21/2023 15:34|4.15|1.81|3.40|0.79|8.00|-2.96|||-80.86||3.20|0.744|28.96|8.87|0|0|0.007476
ZILL.ME|3235.00|07/21/2023 15:49|3.03|0.137|6.92|6.49|8.00|-2.13|||481.05||5.09|17.87|6.51|11.04|0|0|0.001052
ZVEZ.ME|6.57|07/21/2023 16:09||-2.86||0.58|||||||-3.46|-1.51||-10.42|0|0|1.07
