MOEX.ME|117.31|03/01/2023 18:46||37.53|||||-197.30||-2.29||0.49|0.5726|20.51|17.40|6.19|5.03|4.72
MRKC.ME|0.2718|03/01/2023 19:01|1.50|0.937|2.04|0.49||-3.14|449.74|150.56|479.66|1.70|2.86|2.64|7.24|6.67|8.07|5.39|71.84
MRKK.ME|13.84|03/01/2023 19:05|-9.31|-0.247||0.19|2.00|-7.10|-721.14||||-115.80|-58.68||-165.43|0|0|0.2292
MRKP.ME|0.2057|03/01/2023 19:05|1.84|0.443|2.52|0.50|6.00|-3.29|249.83|674.61|414.74|3.50|6.27|9.08|11.63|17.69|11.25|9.99|316.16
MRKS.ME|0.305|03/01/2023 18:58|0.68|2.49||0.29|7.00|-2.81|||||-2.69|1.11|-11.36|4.27|0|0.95|33.99
MRKU.ME|0.1914|03/01/2023 18:53|1.77|0.438|2.68|0.41||-3.05|170.56|387.01|267.97|9.68|3.13|2.70|6.01|5.01|0|4.06|104.31
MRKV.ME|0.0299|03/01/2023 18:52|1.52|0.28||0.57||-2.97|680.98|||1.67|-0.74|5.98|-1.21|8.84|0|7.93|353.48
MRKY.ME|0.0402|03/01/2023 19:13|0.11|43.65|1.71|0.50||-3.56|-124.97||||-11.79|-3.43|-575.24|-222.65|0|4.22|260.55
MRKZ.ME|0.0302|03/01/2023 19:02|0.56|1.18|0.49|0.41|5.00|-2.98|362.81||||-3.56|-0.792|-10.13|-2.06|0|2.70|320.13
MRSB.ME|0.361|03/01/2023 18:50|5.42|1.44|3.14|0.82|7.00|-3.04|||82.34|7.60|6.90|5.07|33.48|42.89|14.69|6.56|2.05
MSNG.ME|2.01|03/01/2023 18:47|1.43|0.042|10.40|3.35|6.00|-2.54|436.97||174.44|6.13|1.63|3.82|1.98|4.82|8.55|6.39|35.54
MSRS.ME|0.989|03/01/2023 18:54|1.29|0.389|6.09|0.44|8.00|-2.80|339.02||415.24|1.83|3.78|1.82|7.52|3.64|3.98|3.73|6.10
MSTT.ME|159.60|03/01/2023 18:50||3.22|0.47|1.18|||||||-5.83|-0.283|-182.55|-6.03|10.71|8.96|2.82
MTEK.ME|1388.00|03/01/2023 18:55|||||||||||||||||0.00008029
MTLR.ME|125.63|03/01/2023 18:57||-1.81|4.88|0.32|||358.81||||37.85|9.20||-53.77|0|0|3.04
MTLRP.ME|165.30|03/01/2023 18:58||-1.81|4.88|0.32|||796.96||||37.85|9.20||-53.77|0.37|9.98|0.7322
MTSS.ME|258.25|03/01/2023 19:11|0.83|-18.29|2.21|0.51|5.00|-3.10|2.93|-4.09||6.22|4.52|6.20||137.96|12.44|10.14|1.31
MVID.ME|182.60|03/01/2023 18:48|1.15|8.16|1.01|0.66|5.00|-2.45||85.52||4.11|0.36|3.03|5.63|23.72|16.68|5.46|0.2987
NAUK.ME|340.00|03/01/2023 19:00|1.36|0.428|1.06|1.59|4.00|-3.67||||12.92|-12.78|7.31|-27.94|13.33|0|3.18|0.0424
NFAZ.ME|310.50|03/01/2023 18:50|3.11|3.29||0.94|7.00|-1.89||||198.15|-4.41|2.00|-44.76|30.80|0|0|0.0135
NKHP.ME|319.00|03/01/2023 19:08|8.75|0.08|26.72|0.91|7.00|-2.78||-37.56|-12.90||13.95|22.13|17.49|40.21|5.42|5.55|0.0151
NKNC.ME|119.30|03/01/2023 19:06||0.639|143.08|3.28|||||64.62||11.75|13.17|22.02|16.76|9.92|7.24|2.82
NKNCP.ME|86.10|03/01/2023 18:50||0.639|143.08|3.28|||||117.15||11.75|13.17|22.02|16.76|11.45|6.98|0.9025
NKSH.ME|24.08|03/01/2023 18:53|0.68|-0.687|10.49|0.49|8.00|-3.48|||||18.76|-11.19||-10.46|0|0|0.0658
NLMK.ME|127.94|03/01/2023 19:09||0.54|120.97|1.62|||176.81||159.38||45.50|21.62|87.55|39.73|19.32|12.86|4.75
NMTP.ME|5.61|03/01/2023 19:09||0.584|8.63|1.30|||175.93||56.46||10.61|20.39|20.11|74.07|16.67|10.20|12.74
NNSB.ME|2135.00|03/01/2023 18:56|2.62|46.98||0.96|4.00|-2.40||||26.74|-1.27|0.8362|-115.09|71.75|0|0|0.000241
NNSBP.ME|639.00|03/01/2023 19:11|2.62|46.98||0.96|4.00|-2.40||||25.29|-1.27|0.8362|-115.09|71.75|0|0|0.000612
NSVZ.ME|289.50|03/01/2023 18:52||0.687|3.76|2.18|||||-26.13||0.52||1.05||0||0.3393
NVTK.ME|1069.60|03/01/2023 19:07||0.099|61.23|1.48|||12.59||37.38||19.27|21.23|24.98|28.00|2.98|2.28|1.03
ODVA.ME|0.1064|03/01/2023 19:12|-1214.38|-0.978||0.21|6.00|-50.43|||||-689.63|-200.61||-83.26|0|0|21.61
OGKB.ME|0.6037|03/01/2023 18:57|1.86|0.255|7.95|1.23|6.00|-2.78|303.67||106.84|6.03|2.03|4.12|3.02|6.88|9.46|6.09|91.67
OMZZP.ME|6875.00|03/01/2023 19:02|||||||||||||||||0.000331
OPNB.ME|97.70|03/01/2023 19:13|||||||||||||||||0.000647
OPNR.ME|67.50|03/01/2023 18:49|||||||||||||||||0.0144
ORUP.ME|9.44|03/01/2023 18:46|0.75|1.18||2.06|3.00|-1.42|-847.00|||0.7507|-13.46|1.74|-30.70|1.81|0|2.06|9.38
PAZA.ME|6620.00|03/01/2023 18:53||0||7.56|||||||-17.03|2.02|-18.33|7.72|0|0|0.000274
PHOR.ME|6875.00|03/01/2023 19:05|4.35|0.641|47.08|1.22|9.00|-1.38|-44.01|81.03|-12.82|17.50|17.30|15.34|38.11|40.06|9.52|5.38|0.0704
PIKK.ME|627.10|03/01/2023 19:09|2.07|1.80|5.52|2.52|2.00|-0.43|-154.93|527.01|81.89|11.88|12.25|9.29|47.03|39.20|4.11|3.93|0.1899
PLZL.ME|8951.50|03/01/2023 18:45|5.26|0.493|15.25|2.86|5.00|-1.71|-6.30|23.36|-4.39||26.86|21.14|59.48|1661.72|5.00|4.63|0.4594
PMSB.ME|137.10|03/01/2023 19:11|7.81|0.012|568.31|1.39|7.00|-2.48||93.41|20.71|9.60|19.96|13.45|58.60|51.50|8.06|9.56|0.1659
PMSBP.ME|144.60|03/01/2023 19:05|7.81|0.012|568.31|1.39|7.00|-2.48||89.82|16.45|9.78|19.96|13.45|58.60|51.50|8.60|12.17|0.0649
